SAMPLE_ID1,SAMPLE_ID2,SAMPLE_ID3,LAB_L,LAB_A,LAB_B,nm380,nm390,nm400,nm410,nm420,nm430,nm440,nm450,nm460,nm470,nm480,nm490,nm500,nm510,nm520,nm530,nm540,nm550,nm560,nm570,nm580,nm590,nm600,nm610,nm620,nm630,nm640,nm650,nm660,nm670,nm680,nm690,nm700,nm710,nm720,nm730
"""TR651_T35_P21_dmax-1 M0""","""""","""""",81.39,-0.25,19.25,2.601689E-1,2.811244E-1,2.998697E-1,3.183122E-1,3.362739E-1,3.567581E-1,3.767770E-1,3.976417E-1,4.191619E-1,4.412308E-1,4.639729E-1,4.868220E-1,5.087723E-1,5.279952E-1,5.466225E-1,5.642576E-1,5.810989E-1,5.948558E-1,6.056240E-1,6.175832E-1,6.258312E-1,6.340591E-1,6.427007E-1,6.520230E-1,6.607465E-1,6.678546E-1,6.756831E-1,6.840874E-1,6.923950E-1,6.987907E-1,7.041861E-1,7.110507E-1,7.189934E-1,7.263690E-1,7.335516E-1,7.413309E-1
"""TR651_T35_P21_dmax-1 M1""","""""","""""",81.40,-0.26,19.24,2.601689E-1,2.811244E-1,2.998697E-1,3.182340E-1,3.363154E-1,3.569337E-1,3.768837E-1,3.977316E-1,4.192714E-1,4.413898E-1,4.641355E-1,4.870129E-1,5.089688E-1,5.281589E-1,5.467516E-1,5.644194E-1,5.812743E-1,5.949264E-1,6.056240E-1,6.175832E-1,6.258312E-1,6.340591E-1,6.427007E-1,6.520230E-1,6.607465E-1,6.678546E-1,6.756831E-1,6.840874E-1,6.923950E-1,6.987907E-1,7.041861E-1,7.110507E-1,7.189934E-1,7.263690E-1,7.335516E-1,7.413309E-1
"""TR651_T35_P21_dmax-1 M2""","""""","""""",81.39,-0.27,19.32,0.000000E+0,0.000000E+0,2.998697E-1,3.185804E-1,3.361816E-1,3.564482E-1,3.764324E-1,3.972508E-1,4.188210E-1,4.408980E-1,4.636679E-1,4.865378E-1,5.085068E-1,5.278225E-1,5.465287E-1,5.641362E-1,5.809607E-1,5.947881E-1,6.056240E-1,6.175832E-1,6.258312E-1,6.340591E-1,6.427007E-1,6.520230E-1,6.607465E-1,6.678546E-1,6.756831E-1,6.840874E-1,6.923950E-1,6.987907E-1,7.041861E-1,7.110507E-1,7.189934E-1,7.263690E-1,7.335516E-1,7.413309E-1
"""TR651_T35_P21_dmax-2 M0""","""""","""""",80.73,-0.21,19.99,2.471334E-1,2.670705E-1,2.847023E-1,3.029371E-1,3.210294E-1,3.411677E-1,3.608973E-1,3.817065E-1,4.037030E-1,4.262625E-1,4.489994E-1,4.721770E-1,4.946938E-1,5.144939E-1,5.333794E-1,5.516168E-1,5.689992E-1,5.829433E-1,5.940516E-1,6.062638E-1,6.147146E-1,6.232841E-1,6.321542E-1,6.416995E-1,6.505557E-1,6.577667E-1,6.658549E-1,6.743104E-1,6.828732E-1,6.895981E-1,6.952199E-1,7.020429E-1,7.104254E-1,7.178147E-1,7.251267E-1,7.334699E-1
"""TR651_T35_P21_dmax-2 M1""","""""","""""",80.74,-0.22,19.98,2.471334E-1,2.670705E-1,2.847023E-1,3.033648E-1,3.212878E-1,3.414253E-1,3.610031E-1,3.817704E-1,4.038177E-1,4.264192E-1,4.491599E-1,4.723785E-1,4.948739E-1,5.146381E-1,5.335383E-1,5.518440E-1,5.692275E-1,5.830254E-1,5.940516E-1,6.062638E-1,6.147146E-1,6.232841E-1,6.321542E-1,6.416995E-1,6.505557E-1,6.577667E-1,6.658549E-1,6.743104E-1,6.828732E-1,6.895981E-1,6.952199E-1,7.020429E-1,7.104254E-1,7.178147E-1,7.251267E-1,7.334699E-1
"""TR651_T35_P21_dmax-2 M2""","""""","""""",80.73,-0.23,20.07,0.000000E+0,0.000000E+0,2.847023E-1,3.014694E-1,3.204548E-1,3.407129E-1,3.605553E-1,3.814283E-1,4.033456E-1,4.259345E-1,4.486984E-1,4.718772E-1,4.944504E-1,5.143418E-1,5.332638E-1,5.514463E-1,5.688195E-1,5.828646E-1,5.940516E-1,6.062638E-1,6.147146E-1,6.232841E-1,6.321542E-1,6.416995E-1,6.505557E-1,6.577667E-1,6.658549E-1,6.743104E-1,6.828732E-1,6.895981E-1,6.952199E-1,7.020429E-1,7.104254E-1,7.178147E-1,7.251267E-1,7.334699E-1
"""TR651_T35_P21_dmin-0 M0""","""""","""""",90.51,-0.56,10.97,4.769515E-1,5.091763E-1,5.343972E-1,5.545886E-1,5.743091E-1,5.963413E-1,6.157153E-1,6.350400E-1,6.538653E-1,6.714566E-1,6.884849E-1,7.051067E-1,7.197801E-1,7.315518E-1,7.432470E-1,7.549303E-1,7.670576E-1,7.764893E-1,7.832899E-1,7.925654E-1,7.973081E-1,8.023474E-1,8.081380E-1,8.145996E-1,8.203360E-1,8.245108E-1,8.296911E-1,8.354432E-1,8.407698E-1,8.439766E-1,8.464367E-1,8.499325E-1,8.555293E-1,8.599244E-1,8.638241E-1,8.690144E-1
"""TR651_T35_P21_dmin-0 M1""","""""","""""",90.52,-0.58,10.96,4.769515E-1,5.091763E-1,5.343972E-1,5.548247E-1,5.746005E-1,5.968440E-1,6.160058E-1,6.352420E-1,6.541497E-1,6.718175E-1,6.888769E-1,7.055970E-1,7.202811E-1,7.320516E-1,7.437153E-1,7.554277E-1,7.675657E-1,7.767048E-1,7.832899E-1,7.925654E-1,7.973081E-1,8.023474E-1,8.081380E-1,8.145996E-1,8.203360E-1,8.245108E-1,8.296911E-1,8.354432E-1,8.407698E-1,8.439766E-1,8.464367E-1,8.499325E-1,8.555293E-1,8.599244E-1,8.638241E-1,8.690144E-1
"""TR651_T35_P21_dmin-0 M2""","""""","""""",90.50,-0.58,11.08,0.000000E+0,0.000000E+0,5.343972E-1,5.537782E-1,5.736613E-1,5.954536E-1,6.147768E-1,6.341619E-1,6.529798E-1,6.707010E-1,6.877494E-1,7.043771E-1,7.191029E-1,7.310243E-1,7.429064E-1,7.545570E-1,7.666577E-1,7.762828E-1,7.832899E-1,7.925654E-1,7.973081E-1,8.023474E-1,8.081380E-1,8.145996E-1,8.203360E-1,8.245108E-1,8.296911E-1,8.354432E-1,8.407698E-1,8.439766E-1,8.464367E-1,8.499325E-1,8.555293E-1,8.599244E-1,8.638241E-1,8.690144E-1
"""TR651_T35_P21_dmin-1 M0""","""""","""""",90.39,-0.50,11.34,4.678715E-1,5.027941E-1,5.279250E-1,5.478348E-1,5.673357E-1,5.896724E-1,6.092082E-1,6.282563E-1,6.472749E-1,6.650081E-1,6.827728E-1,6.998056E-1,7.147862E-1,7.273479E-1,7.394939E-1,7.515426E-1,7.640963E-1,7.738144E-1,7.808911E-1,7.904172E-1,7.956075E-1,8.011039E-1,8.071724E-1,8.138974E-1,8.200139E-1,8.245412E-1,8.298821E-1,8.356944E-1,8.412052E-1,8.448665E-1,8.472494E-1,8.509750E-1,8.568347E-1,8.614813E-1,8.655921E-1,8.711478E-1
"""TR651_T35_P21_dmin-1 M1""","""""","""""",90.40,-0.52,11.33,4.678715E-1,5.027941E-1,5.279250E-1,5.476968E-1,5.674713E-1,5.900674E-1,6.094902E-1,6.284543E-1,6.475471E-1,6.653816E-1,6.831391E-1,7.002512E-1,7.152637E-1,7.278073E-1,7.398983E-1,7.520151E-1,7.646006E-1,7.739881E-1,7.808911E-1,7.904172E-1,7.956075E-1,8.011039E-1,8.071724E-1,8.138974E-1,8.200139E-1,8.245412E-1,8.298821E-1,8.356944E-1,8.412052E-1,8.448665E-1,8.472494E-1,8.509750E-1,8.568347E-1,8.614813E-1,8.655921E-1,8.711478E-1
"""TR651_T35_P21_dmin-1 M2""","""""","""""",90.38,-0.52,11.44,0.000000E+0,0.000000E+0,5.279250E-1,5.483086E-1,5.670341E-1,5.889750E-1,6.082970E-1,6.273952E-1,6.464276E-1,6.642261E-1,6.820858E-1,6.991423E-1,7.141405E-1,7.268630E-1,7.391998E-1,7.511880E-1,7.636994E-1,7.736481E-1,7.808911E-1,7.904172E-1,7.956075E-1,8.011039E-1,8.071724E-1,8.138974E-1,8.200139E-1,8.245412E-1,8.298821E-1,8.356944E-1,8.412052E-1,8.448665E-1,8.472494E-1,8.509750E-1,8.568347E-1,8.614813E-1,8.655921E-1,8.711478E-1
"""TR651_T35_P21_dmin-2 M0""","""""","""""",89.34,-0.36,12.17,4.348867E-1,4.708792E-1,4.974311E-1,5.182381E-1,5.375178E-1,5.596892E-1,5.794502E-1,5.986742E-1,6.183000E-1,6.368418E-1,6.550660E-1,6.724662E-1,6.882818E-1,7.012562E-1,7.140135E-1,7.268129E-1,7.404067E-1,7.510048E-1,7.589000E-1,7.690156E-1,7.747553E-1,7.807360E-1,7.875364E-1,7.948991E-1,8.016199E-1,8.065405E-1,8.122573E-1,8.187225E-1,8.247826E-1,8.286220E-1,8.314030E-1,8.358091E-1,8.416855E-1,8.465517E-1,8.513039E-1,8.571032E-1
"""TR651_T35_P21_dmin-2 M1""","""""","""""",89.35,-0.38,12.16,4.348867E-1,4.708792E-1,4.974311E-1,5.184334E-1,5.377963E-1,5.601622E-1,5.797110E-1,5.988696E-1,6.185763E-1,6.372376E-1,6.554637E-1,6.729277E-1,6.887433E-1,7.017266E-1,7.145039E-1,7.273133E-1,7.409120E-1,7.511963E-1,7.589000E-1,7.690156E-1,7.747553E-1,7.807360E-1,7.875364E-1,7.948991E-1,8.016199E-1,8.065405E-1,8.122573E-1,8.187225E-1,8.247826E-1,8.286220E-1,8.314030E-1,8.358091E-1,8.416855E-1,8.465517E-1,8.513039E-1,8.571032E-1
"""TR651_T35_P21_dmin-2 M2""","""""","""""",89.33,-0.38,12.28,0.000000E+0,0.000000E+0,4.974311E-1,5.175680E-1,5.368987E-1,5.588539E-1,5.786077E-1,5.978240E-1,6.174398E-1,6.360133E-1,6.543198E-1,6.717794E-1,6.876578E-1,7.007596E-1,7.136568E-1,7.264373E-1,7.400089E-1,7.508213E-1,7.589000E-1,7.690156E-1,7.747553E-1,7.807360E-1,7.875364E-1,7.948991E-1,8.016199E-1,8.065405E-1,8.122573E-1,8.187225E-1,8.247826E-1,8.286220E-1,8.314030E-1,8.358091E-1,8.416855E-1,8.465517E-1,8.513039E-1,8.571032E-1
"""TR651_T35_P22_dmax-0 M0""","""""","""""",78.35,0.59,22.32,2.074099E-1,2.244527E-1,2.418778E-1,2.577465E-1,2.745819E-1,2.933412E-1,3.114912E-1,3.314287E-1,3.533974E-1,3.751126E-1,3.979237E-1,4.210946E-1,4.439995E-1,4.648536E-1,4.849194E-1,5.045214E-1,5.234470E-1,5.398993E-1,5.534984E-1,5.674409E-1,5.767943E-1,5.862638E-1,5.968696E-1,6.081091E-1,6.187024E-1,6.270962E-1,6.357743E-1,6.455913E-1,6.564844E-1,6.670736E-1,6.781917E-1,6.902543E-1,7.024183E-1,7.125223E-1,7.215342E-1,7.310836E-1
"""TR651_T35_P22_dmax-0 M1""","""""","""""",78.36,0.58,22.31,2.074099E-1,2.244527E-1,2.418778E-1,2.577236E-1,2.747248E-1,2.935424E-1,3.116461E-1,3.315310E-1,3.535523E-1,3.753030E-1,3.981343E-1,4.213573E-1,4.442390E-1,4.650873E-1,4.851905E-1,5.047835E-1,5.237078E-1,5.399979E-1,5.534984E-1,5.674409E-1,5.767943E-1,5.862638E-1,5.968696E-1,6.081091E-1,6.187024E-1,6.270962E-1,6.357743E-1,6.455913E-1,6.564844E-1,6.670736E-1,6.781917E-1,6.902543E-1,7.024183E-1,7.125223E-1,7.215342E-1,7.310836E-1
"""TR651_T35_P22_dmax-0 M2""","""""","""""",78.35,0.58,22.40,0.000000E+0,0.000000E+0,2.418778E-1,2.578251E-1,2.742643E-1,2.929860E-1,3.109908E-1,3.309838E-1,3.529154E-1,3.747139E-1,3.975288E-1,4.207036E-1,4.436757E-1,4.646070E-1,4.847222E-1,5.043247E-1,5.232416E-1,5.398048E-1,5.534984E-1,5.674409E-1,5.767943E-1,5.862638E-1,5.968696E-1,6.081091E-1,6.187024E-1,6.270962E-1,6.357743E-1,6.455913E-1,6.564844E-1,6.670736E-1,6.781917E-1,6.902543E-1,7.024183E-1,7.125223E-1,7.215342E-1,7.310836E-1
"""TR651_T35_P22_dmax-1 M0""","""""","""""",78.09,0.71,22.64,2.007685E-1,2.180694E-1,2.350072E-1,2.515606E-1,2.685547E-1,2.871448E-1,3.055892E-1,3.258557E-1,3.475262E-1,3.699034E-1,3.924185E-1,4.155472E-1,4.386225E-1,4.592780E-1,4.796640E-1,4.994522E-1,5.184478E-1,5.350026E-1,5.487899E-1,5.629930E-1,5.728067E-1,5.826499E-1,5.935238E-1,6.051673E-1,6.158115E-1,6.246207E-1,6.335917E-1,6.436929E-1,6.545236E-1,6.649961E-1,6.759244E-1,6.876377E-1,6.996337E-1,7.096036E-1,7.184998E-1,7.280004E-1
"""TR651_T35_P22_dmax-1 M1""","""""","""""",78.10,0.70,22.64,2.007685E-1,2.180694E-1,2.350072E-1,2.515806E-1,2.686592E-1,2.873313E-1,3.057019E-1,3.259416E-1,3.476587E-1,3.700821E-1,3.925954E-1,4.157723E-1,4.388776E-1,4.595000E-1,4.799004E-1,4.997600E-1,5.187916E-1,5.351456E-1,5.487899E-1,5.629930E-1,5.728067E-1,5.826499E-1,5.935238E-1,6.051673E-1,6.158115E-1,6.246207E-1,6.335917E-1,6.436929E-1,6.545236E-1,6.649961E-1,6.759244E-1,6.876377E-1,6.996337E-1,7.096036E-1,7.184998E-1,7.280004E-1
"""TR651_T35_P22_dmax-1 M2""","""""","""""",78.08,0.71,22.72,0.000000E+0,0.000000E+0,2.350072E-1,2.514920E-1,2.683224E-1,2.868154E-1,3.052252E-1,3.254821E-1,3.471138E-1,3.695293E-1,3.920866E-1,4.152121E-1,4.382777E-1,4.590436E-1,4.794920E-1,4.992212E-1,5.181772E-1,5.348655E-1,5.487899E-1,5.629930E-1,5.728067E-1,5.826499E-1,5.935238E-1,6.051673E-1,6.158115E-1,6.246207E-1,6.335917E-1,6.436929E-1,6.545236E-1,6.649961E-1,6.759244E-1,6.876377E-1,6.996337E-1,7.096036E-1,7.184998E-1,7.280004E-1
"""TR651_T35_P22_dmax-2 M0""","""""","""""",78.46,0.47,22.39,2.053405E-1,2.233388E-1,2.407019E-1,2.570794E-1,2.745959E-1,2.930430E-1,3.116694E-1,3.323697E-1,3.541888E-1,3.764929E-1,3.994408E-1,4.228772E-1,4.460489E-1,4.668618E-1,4.873048E-1,5.066456E-1,5.256357E-1,5.420189E-1,5.552521E-1,5.692367E-1,5.786744E-1,5.879443E-1,5.982660E-1,6.094946E-1,6.197318E-1,6.280175E-1,6.367053E-1,6.464235E-1,6.569982E-1,6.672468E-1,6.783134E-1,6.901265E-1,7.023895E-1,7.121701E-1,7.209385E-1,7.302002E-1
"""TR651_T35_P22_dmax-2 M1""","""""","""""",78.47,0.45,22.38,2.053405E-1,2.233388E-1,2.407019E-1,2.572922E-1,2.748055E-1,2.932954E-1,3.118311E-1,3.324674E-1,3.543469E-1,3.767085E-1,3.996731E-1,4.231501E-1,4.463368E-1,4.671647E-1,4.875716E-1,5.069435E-1,5.259860E-1,5.421398E-1,5.552521E-1,5.692367E-1,5.786744E-1,5.879443E-1,5.982660E-1,6.094946E-1,6.197318E-1,6.280175E-1,6.367053E-1,6.464235E-1,6.569982E-1,6.672468E-1,6.783134E-1,6.901265E-1,7.023895E-1,7.121701E-1,7.209385E-1,7.302002E-1
"""TR651_T35_P22_dmax-2 M2""","""""","""""",78.45,0.46,22.48,0.000000E+0,0.000000E+0,2.407019E-1,2.563491E-1,2.741300E-1,2.925973E-1,3.111470E-1,3.319446E-1,3.536966E-1,3.760415E-1,3.990049E-1,4.224711E-1,4.456597E-1,4.665422E-1,4.871107E-1,5.064219E-1,5.253600E-1,5.419031E-1,5.552521E-1,5.692367E-1,5.786744E-1,5.879443E-1,5.982660E-1,6.094946E-1,6.197318E-1,6.280175E-1,6.367053E-1,6.464235E-1,6.569982E-1,6.672468E-1,6.783134E-1,6.901265E-1,7.023895E-1,7.121701E-1,7.209385E-1,7.302002E-1
"""TR651_T35_P22_dmin-0 M0""","""""","""""",88.70,-0.41,12.07,4.145023E-1,4.484811E-1,4.754165E-1,4.994675E-1,5.220492E-1,5.462019E-1,5.673629E-1,5.890821E-1,6.098909E-1,6.282911E-1,6.461148E-1,6.626910E-1,6.771885E-1,6.887925E-1,7.002848E-1,7.123550E-1,7.262065E-1,7.377802E-1,7.466394E-1,7.563805E-1,7.604642E-1,7.649570E-1,7.717570E-1,7.797608E-1,7.866832E-1,7.909694E-1,7.956257E-1,8.019758E-1,8.098486E-1,8.183652E-1,8.277605E-1,8.377725E-1,8.479765E-1,8.551995E-1,8.604525E-1,8.666295E-1
"""TR651_T35_P22_dmin-0 M1""","""""","""""",88.72,-0.45,12.05,4.145023E-1,4.484811E-1,4.754165E-1,4.998182E-1,5.226059E-1,5.469227E-1,5.677909E-1,5.893975E-1,6.103061E-1,6.288785E-1,6.467722E-1,6.634861E-1,6.779332E-1,6.895412E-1,7.010572E-1,7.131782E-1,7.270523E-1,7.381123E-1,7.466394E-1,7.563805E-1,7.604642E-1,7.649570E-1,7.717570E-1,7.797608E-1,7.866832E-1,7.909694E-1,7.956257E-1,8.019758E-1,8.098486E-1,8.183652E-1,8.277605E-1,8.377725E-1,8.479765E-1,8.551995E-1,8.604525E-1,8.666295E-1
"""TR651_T35_P22_dmin-0 M2""","""""","""""",88.68,-0.43,12.21,0.000000E+0,0.000000E+0,4.754165E-1,4.982636E-1,5.208113E-1,5.449292E-1,5.659800E-1,5.877103E-1,6.085983E-1,6.270614E-1,6.448817E-1,6.615077E-1,6.761816E-1,6.880023E-1,6.997231E-1,7.117371E-1,7.255407E-1,7.374620E-1,7.466394E-1,7.563805E-1,7.604642E-1,7.649570E-1,7.717570E-1,7.797608E-1,7.866832E-1,7.909694E-1,7.956257E-1,8.019758E-1,8.098486E-1,8.183652E-1,8.277605E-1,8.377725E-1,8.479765E-1,8.551995E-1,8.604525E-1,8.666295E-1
"""TR651_T35_P22_dmin-1 M0""","""""","""""",88.89,-0.36,12.26,4.167054E-1,4.515766E-1,4.784354E-1,5.016514E-1,5.240939E-1,5.477116E-1,5.690445E-1,5.899575E-1,6.107064E-1,6.297124E-1,6.477510E-1,6.647338E-1,6.793541E-1,6.912228E-1,7.032077E-1,7.156809E-1,7.298966E-1,7.418607E-1,7.508491E-1,7.608507E-1,7.650910E-1,7.699229E-1,7.769142E-1,7.850036E-1,7.921836E-1,7.965299E-1,8.013506E-1,8.077514E-1,8.154438E-1,8.240461E-1,8.331910E-1,8.432609E-1,8.529661E-1,8.598261E-1,8.651767E-1,8.713527E-1
"""TR651_T35_P22_dmin-1 M1""","""""","""""",88.91,-0.40,12.24,4.167054E-1,4.515766E-1,4.784354E-1,5.018377E-1,5.245126E-1,5.484646E-1,5.694898E-1,5.902752E-1,6.111399E-1,6.303168E-1,6.483859E-1,6.654905E-1,6.801230E-1,6.919568E-1,7.039680E-1,7.165259E-1,7.307563E-1,7.421880E-1,7.508491E-1,7.608507E-1,7.650910E-1,7.699229E-1,7.769142E-1,7.850036E-1,7.921836E-1,7.965299E-1,8.013506E-1,8.077514E-1,8.154438E-1,8.240461E-1,8.331910E-1,8.432609E-1,8.529661E-1,8.598261E-1,8.651767E-1,8.713527E-1
"""TR651_T35_P22_dmin-1 M2""","""""","""""",88.87,-0.38,12.40,0.000000E+0,0.000000E+0,4.784354E-1,5.010119E-1,5.231631E-1,5.463821E-1,5.676056E-1,5.885760E-1,6.093569E-1,6.284471E-1,6.465600E-1,6.636077E-1,6.783146E-1,6.904480E-1,7.026548E-1,7.150467E-1,7.292198E-1,7.415471E-1,7.508491E-1,7.608507E-1,7.650910E-1,7.699229E-1,7.769142E-1,7.850036E-1,7.921836E-1,7.965299E-1,8.013506E-1,8.077514E-1,8.154438E-1,8.240461E-1,8.331910E-1,8.432609E-1,8.529661E-1,8.598261E-1,8.651767E-1,8.713527E-1
"""TR651_T35_P22_dmin-2 M0""","""""","""""",89.04,-0.37,12.02,4.232834E-1,4.585938E-1,4.868878E-1,5.083227E-1,5.302148E-1,5.539404E-1,5.747631E-1,5.952609E-1,6.161652E-1,6.348523E-1,6.527312E-1,6.692801E-1,6.840516E-1,6.955258E-1,7.067974E-1,7.193652E-1,7.334455E-1,7.450569E-1,7.539529E-1,7.638161E-1,7.680339E-1,7.725758E-1,7.794329E-1,7.874316E-1,7.944875E-1,7.987700E-1,8.035697E-1,8.096515E-1,8.174854E-1,8.258793E-1,8.349940E-1,8.452733E-1,8.552684E-1,8.621538E-1,8.673674E-1,8.735112E-1
"""TR651_T35_P22_dmin-2 M1""","""""","""""",89.06,-0.41,12.00,4.232834E-1,4.585938E-1,4.868878E-1,5.083994E-1,5.305805E-1,5.546122E-1,5.751903E-1,5.955770E-1,6.166061E-1,6.354816E-1,6.533714E-1,6.700560E-1,6.848420E-1,6.962962E-1,7.075813E-1,7.201741E-1,7.343265E-1,7.453868E-1,7.539529E-1,7.638161E-1,7.680339E-1,7.725758E-1,7.794329E-1,7.874316E-1,7.944875E-1,7.987700E-1,8.035697E-1,8.096515E-1,8.174854E-1,8.258793E-1,8.349940E-1,8.452733E-1,8.552684E-1,8.621538E-1,8.673674E-1,8.735112E-1
"""TR651_T35_P22_dmin-2 M2""","""""","""""",89.03,-0.39,12.16,0.000000E+0,0.000000E+0,4.868878E-1,5.080594E-1,5.294021E-1,5.527542E-1,5.733828E-1,5.938861E-1,6.147928E-1,6.335351E-1,6.515301E-1,6.681252E-1,6.829829E-1,6.947125E-1,7.062272E-1,7.187580E-1,7.327518E-1,7.447409E-1,7.539529E-1,7.638161E-1,7.680339E-1,7.725758E-1,7.794329E-1,7.874316E-1,7.944875E-1,7.987700E-1,8.035697E-1,8.096515E-1,8.174854E-1,8.258793E-1,8.349940E-1,8.452733E-1,8.552684E-1,8.621538E-1,8.673674E-1,8.735112E-1
"""TR651_T35_P23_dmax-0 M0""","""""","""""",79.93,1.25,22.34,2.168759E-1,2.359258E-1,2.547587E-1,2.730015E-1,2.908250E-1,3.109283E-1,3.310797E-1,3.522795E-1,3.741127E-1,3.970219E-1,4.206695E-1,4.439980E-1,4.663320E-1,4.867292E-1,5.068237E-1,5.269408E-1,5.472893E-1,5.649656E-1,5.798714E-1,5.957568E-1,6.072462E-1,6.187007E-1,6.311203E-1,6.440940E-1,6.561998E-1,6.659837E-1,6.761533E-1,6.866569E-1,6.975873E-1,7.074903E-1,7.167680E-1,7.274610E-1,7.387027E-1,7.483522E-1,7.571089E-1,7.665964E-1
"""TR651_T35_P23_dmax-0 M1""","""""","""""",79.94,1.24,22.32,2.168759E-1,2.359258E-1,2.547587E-1,2.735254E-1,2.912271E-1,3.112625E-1,3.312417E-1,3.523929E-1,3.742893E-1,3.972492E-1,4.209193E-1,4.443040E-1,4.666637E-1,4.870524E-1,5.071247E-1,5.272898E-1,5.477152E-1,5.651284E-1,5.798714E-1,5.957568E-1,6.072462E-1,6.187007E-1,6.311203E-1,6.440940E-1,6.561998E-1,6.659837E-1,6.761533E-1,6.866569E-1,6.975873E-1,7.074903E-1,7.167680E-1,7.274610E-1,7.387027E-1,7.483522E-1,7.571089E-1,7.665964E-1
"""TR651_T35_P23_dmax-0 M2""","""""","""""",79.92,1.24,22.43,0.000000E+0,0.000000E+0,2.547587E-1,2.712034E-1,2.899310E-1,3.103380E-1,3.305563E-1,3.517869E-1,3.735628E-1,3.965461E-1,4.202008E-1,4.435427E-1,4.658835E-1,4.863881E-1,5.066048E-1,5.266789E-1,5.469540E-1,5.648096E-1,5.798714E-1,5.957568E-1,6.072462E-1,6.187007E-1,6.311203E-1,6.440940E-1,6.561998E-1,6.659837E-1,6.761533E-1,6.866569E-1,6.975873E-1,7.074903E-1,7.167680E-1,7.274610E-1,7.387027E-1,7.483522E-1,7.571089E-1,7.665964E-1
"""TR651_T35_P23_dmax-1 M0""","""""","""""",77.28,2.35,23.80,1.861060E-1,2.043190E-1,2.208936E-1,2.359438E-1,2.527016E-1,2.703789E-1,2.886341E-1,3.082261E-1,3.286802E-1,3.501962E-1,3.720693E-1,3.941985E-1,4.162157E-1,4.364629E-1,4.567484E-1,4.774095E-1,4.980141E-1,5.164516E-1,5.327539E-1,5.499869E-1,5.633714E-1,5.768656E-1,5.909802E-1,6.053848E-1,6.188778E-1,6.304737E-1,6.421623E-1,6.545162E-1,6.667804E-1,6.775303E-1,6.878944E-1,6.992304E-1,7.109994E-1,7.214339E-1,7.311578E-1,7.410457E-1
"""TR651_T35_P23_dmax-1 M1""","""""","""""",77.28,2.33,23.78,1.861060E-1,2.043190E-1,2.208936E-1,2.370048E-1,2.533535E-1,2.707763E-1,2.888165E-1,3.083490E-1,3.288391E-1,3.504031E-1,3.722816E-1,3.944790E-1,4.164929E-1,4.367692E-1,4.571067E-1,4.777371E-1,4.984134E-1,5.166172E-1,5.327539E-1,5.499869E-1,5.633714E-1,5.768656E-1,5.909802E-1,6.053848E-1,6.188778E-1,6.304737E-1,6.421623E-1,6.545162E-1,6.667804E-1,6.775303E-1,6.878944E-1,6.992304E-1,7.109994E-1,7.214339E-1,7.311578E-1,7.410457E-1
"""TR651_T35_P23_dmax-1 M2""","""""","""""",77.27,2.33,23.91,0.000000E+0,0.000000E+0,2.208936E-1,2.323026E-1,2.512520E-1,2.696771E-1,2.880447E-1,3.076918E-1,3.281857E-1,3.497633E-1,3.716710E-1,3.937812E-1,4.158410E-1,4.361397E-1,4.564878E-1,4.771636E-1,4.976998E-1,5.162929E-1,5.327539E-1,5.499869E-1,5.633714E-1,5.768656E-1,5.909802E-1,6.053848E-1,6.188778E-1,6.304737E-1,6.421623E-1,6.545162E-1,6.667804E-1,6.775303E-1,6.878944E-1,6.992304E-1,7.109994E-1,7.214339E-1,7.311578E-1,7.410457E-1
"""TR651_T35_P23_dmax-2 M0""","""""","""""",78.67,2.02,23.21,2.027753E-1,2.209001E-1,2.381384E-1,2.546163E-1,2.714079E-1,2.906325E-1,3.092068E-1,3.293109E-1,3.506485E-1,3.726936E-1,3.955790E-1,4.182109E-1,4.404025E-1,4.604263E-1,4.806096E-1,5.015268E-1,5.225738E-1,5.410702E-1,5.569654E-1,5.740120E-1,5.870267E-1,5.997858E-1,6.136522E-1,6.278597E-1,6.412442E-1,6.523055E-1,6.635883E-1,6.754345E-1,6.871462E-1,6.974857E-1,7.075480E-1,7.184997E-1,7.301967E-1,7.403665E-1,7.497534E-1,7.596376E-1
"""TR651_T35_P23_dmax-2 M1""","""""","""""",78.68,2.00,23.20,2.027753E-1,2.209001E-1,2.381384E-1,2.552826E-1,2.718709E-1,2.909685E-1,3.093525E-1,3.294088E-1,3.507859E-1,3.729027E-1,3.958168E-1,4.185153E-1,4.406805E-1,4.607301E-1,4.809328E-1,5.019534E-1,5.229474E-1,5.412176E-1,5.569654E-1,5.740120E-1,5.870267E-1,5.997858E-1,6.136522E-1,6.278597E-1,6.412442E-1,6.523055E-1,6.635883E-1,6.754345E-1,6.871462E-1,6.974857E-1,7.075480E-1,7.184997E-1,7.301967E-1,7.403665E-1,7.497534E-1,7.596376E-1
"""TR651_T35_P23_dmax-2 M2""","""""","""""",78.66,2.01,23.30,0.000000E+0,0.000000E+0,2.381384E-1,2.523296E-1,2.703784E-1,2.900393E-1,3.087360E-1,3.288851E-1,3.502207E-1,3.722560E-1,3.951330E-1,4.177577E-1,4.400266E-1,4.601055E-1,4.803745E-1,5.012065E-1,5.222797E-1,5.409289E-1,5.569654E-1,5.740120E-1,5.870267E-1,5.997858E-1,6.136522E-1,6.278597E-1,6.412442E-1,6.523055E-1,6.635883E-1,6.754345E-1,6.871462E-1,6.974857E-1,7.075480E-1,7.184997E-1,7.301967E-1,7.403665E-1,7.497534E-1,7.596376E-1
